"","business_id","food_score","amb_score","service_score","price_score","black","guac","fresh","water","cilantro","ingredient","corn","salsa","cooked","bowl","meal","tortilla","taste","amount","beans","veggie","salty","cheese","portion","taco","meat","lettuce","rice","lunch","sour.cream","delicious","chicken","salad","size","scoop","burrito","chips","sauce","steak","stale","food","ambiance","environment","atmosphere","dirty","filthy","counter","seat","music","wifi","window","floor","decor","door","table","clean","trash","disgusting","mess","parking","service","time","attitude","staff","friendly","welcoming","manager","supervisor","helpful","employee","polite","fast","customer","train","rude","wrong","serving","line","girl","guy","experience","cashier","lady","worker","minute","wait","online","ready","slow","am","pm","pickup","hour","management","gloves","hand","app","deliver","missing","card","phone","quick","busy","price","cheap","affordable","pricy","expensive","cost","free","refund"
"55","FCIiBVe_9cipAC0m3zIILg",0.264174963768116,-0.066259375,0.150143201754386,0.230572727272727,0.4404,0.2385,0.38298,0,0.09845,0.285725,-0.5106,0.39912,0,0.38949696969697,0.336442857142857,0.1442625,0.33354,0,0.4404,0.365366666666667,0.5719,0.261575,0.219,0.17905,-0.11312,-0.3612,0.1342,0.316914285714286,0.0218,0.656630555555555,0.3167,0.373175,-0.3818,0,0.279413518518519,0.2081125,-0.3612,0.290858333333333,-0.1531,0.257079569892473,0,0,0,-0.4404,0,-0.138033333333333,-0.4404,-0.1452,0,0,-0.4019,0,0,-0.1816,0.382525,0,-0.398866666666667,-0.3062,0.450966666666667,0.134936274509804,0.285038095238095,0.0777,0.294884375,0.44149375,0,0.303188888888889,0,0.4215,0.0347818181818182,0.6977,0.3021,0.214688235294118,0.4958,-0.2215,-0.4767,-0.3289,0.175645833333333,0.19585,0.18295,-0.0173333333333333,0.00320000000000001,-0.4588,0.2609125,0.29332,0.384757142857143,0.167383333333333,0.27805,0.0996666666666667,0.052895,0.03485,-0.0516,-0.0172,-0.0585,0.12925,0.464533333333333,0.0999294117647059,0.2023,-0.26712,0.3818,-0.09335,0.22462,0.46045,0.024675,0,0,0,0.3021,-0.4767,0.577525,0
"56","Fg3f5pdjKtz-ZKWybKCh8A",0.252678070175439,0.20197,0.113898360655738,0.4404,0.5106,-0.1531,0.4237125,0,0,0.296,0,0,0.4215,-0.08665,0,0,0.4475,0,0.5106,0,0,0,0.6811,0,0.19685,0.0216333333333333,0.4755,0.8779,0,0,-0.073425,0,0,0.1531,0.11515,-0.5423,0.4215,0,-0.09055,0.402720833333333,0,0,0.7501,0.1287,0,-0.7269,0,0,0,0,0,0,0,0.4019,0.535266666666667,0,0,-0.6705,0,0.36243,0.142366666666667,-0.352766666666667,0.3155625,0.647233333333333,-0.3412,0.0147166666666667,0,0,0.546,0,0,0.477191666666667,0,-0.525825,0,-0.34,0.1527,-0.124555555555556,0,-0.3182,0,0,0,0,0.125825,0.216166666666667,0.3612,0,-0.115633333333333,0,0,0,0,0,-0.0653666666666667,0.03327,0,0,0.3612,-0.3182,0,-0.3182,0.4404,0,0,0,0,0,0,0
"57","FGcAHfKn9es45UK2-2V8Vg",0.348321964679912,0.0808858974358974,0.015122149122807,0.217941666666667,0,0.07886,0.526118181818182,0,0,0.1956,0,0,0.4521,0.390161538461538,0.5734,0.5859,0.3748125,0.1073,0.3612,0,0,0.3612,-0.45375,0.1606375,0.31367,0,0.0842,0.114875,0,0.717833333333333,0.0298388888888889,0.4995,0.4714,0,0.338409090909091,0.432725,0.4215,0.4368,0,0.388275203252033,0,0,0,-0.4404,0,0.00464999999999999,0.211566666666667,0,0,0,-0.3089,0.5267,-0.05965,0.20068,0.305045454545455,0.2263,-0.5267,-0.1294,-0.1099375,0.0456884615384615,0.0419421052631579,-0.54514,-0.0795333333333333,0.381475,0.4404,0.03015,0.4374,0,0.234175,0,-0.14125,0.00241176470588235,0,-0.24095,-0.43258,0.17725,0.0314466666666667,0,-0.05095,-0.0114066666666667,0.034225,0.3612,-0.23735,-0.384066666666667,0.18858,0.0351666666666667,0.04223,-0.221983333333333,0.1686,-0.5267,0,0.0170666666666667,-0.4767,0,0.46715,-0.214311111111111,0.5106,-0.296,0.3818,0.0772,0.1234,-0.152866666666667,-0.44235,0,0,0,0,0.1821,0.416083333333333,0.4572
"58","FgmetWZGunOfA_1bbbQivg",0.115560323383085,-0.106636458333333,0.0188229877791825,0.0518,-0.3749,0.4196,0.29334375,0.3612,0,-0.3612,0,-0.3749,-0.2411,0.0646636363636364,0.10705,-0.167666666666667,0.2609875,0.1779,-0.4258,0.3273,0.5994,0.115833333333333,-0.10175,0.802,0.1365625,-0.332175,0.02324375,-0.06022,0.3372,0.5719,0.1337,-0.109083333333333,0.3612,0.1279,-0.131466666666667,0.335991666666667,0,0.2023,0,0.189332882882883,0,0,-0.5106,-0.384857142857143,0,-0.19855,0.5423,0,0,0,0,0,0.276533333333333,-0.0973944444444445,0.194094444444444,0.8625,-0.5267,-0.15785,0,-0.0192685897435897,0.10863024691358,-0.202833333333333,0.123121428571429,0.5392,0,0.159566666666667,0,0,0.1081125,0,0.36005,0.02974,-0.1405,-0.164925,-0.361,0.164266666666667,0.00415555555555555,-0.122016666666667,0.138566666666667,0.4649,-0.42475,-0.4767,0.15526,0.15459,0.0787653846153846,-0.1094375,0.191470562770563,-0.258033333333333,0.0864430555555556,0.01534,0,0.0339,-0.28672,-0.209033333333333,-0.195566666666667,-0.0764677419354839,-0.408225,-0.296,0.4404,-0.36845,0.27245,0.580433333333333,0,0,0,0,0,0,0.34175,-0.23815
"59","fo41OgYGS67E0gfVDLExUg",0.3236125,0.02275,0.00239044117647058,0.2596,0,0.4144,0.3499,0.5106,0,0.47155,0.4019,-0.0186,0.3182,0.56775,0.5028,0,0.221066666666667,0,0,0.4144,0.2732,0,0.5719,0,0,0.5267,0,0,0,0,-0.0572,0,0,0,0.4939,-0.2247,0,0.2509,-0.2247,0.33824,0,0,0,-0.4404,0,0,0,0,0,0,0,0,0,-0.4588,0.07595,0,0,0.283275,0.34,-0.11646875,0.296,0.03505,0.1056875,0.543125,0,0,0,0,-0.14102,0,-0.0356333333333333,-0.238233333333333,0,-0.4588,-0.4767,-0.34255,0.278125,0.5267,-0.4767,-0.0986333333333333,0.6908,-0.5423,0,0,0,0,0.41,0,-0.159391666666667,0.15385,0,0,0,0,-0.6249,-0.03525,0,0,0.3682,0.3612,0.232533333333333,0,0,0,0,0,0,-0.4767,0.505033333333333,0
"60","foo5OSd_H0xLGvCrtor4gA",0.26289747311828,0.0685263888888889,0.197948924731183,0.33675,0,0.25035,0.372995454545455,0,0.4588,0.168292857142857,0.315066666666667,-0.1367,-0.15175,0.2550875,0.52328,0.115466666666667,0.33649375,-0.1858,0,0,0.5994,0.231833333333333,0.47796,0.2671,0.01211,0.49305,-0.0328625,0.448042857142857,-0.213175,0.6383875,0.19486,0.8126,0,0.152175,0.251333888888889,0.08335,0,-0.01704,-0.1027,0.323767391304348,0,0,0,-0.4404,0,-0.5719,0.4588,0,0,0.4588,0,0,0.4404,0.1333125,0.47905,0,-0.5709,-0.335483333333333,-0.0227166666666667,0.473291666666667,0.202012121212121,-0.8402,0.3036375,0.3867,0,0.4186,0,0.5969,0.261792857142857,0.2732,0.437733333333333,0.432271428571429,0.28605,-0.4033,-0.438916666666667,-0.2752375,0.05448,0.5719,0.2955,0.370933333333333,0,0.3612,0.6059,0.33335,-0.7544,0,0.252066666666667,0.5994,0.0139892156862745,-0.0772,0,0.4404,0,0,0.128,0.3112125,0,-0.383433333333333,0,0,0.149275,0.7184,0,0,0.6249,0,0,0.0772,0.34328,0.2755
"61","fraxsxjkbuCLQxvoXBfGgg",0.290334259259259,0.0912462962962963,0.149905,0.51045,0,0.086425,0.50452,0,0,0.3182,-0.4767,-0.1891,0,0.138933333333333,0.3612,0,0.4008,0.4404,0,0,0,0.1594,0.492033333333333,0,0.153,0.2023,0.5106,0.07595,0.6369,0.5719,0.03715,0.5994,0,0,0.1361,-0.2755,0,0,0,0.515405555555556,0,0,0,-0.4404,-0.18655,0.2023,0.4404,0,0,0,0,0,0.5019,-0.1677,0.507407142857143,0,-0.550933333333333,0,0.0341,0.261875,0.2939,0,0.3098625,0.4939,0,0.41,0,0,-0.306283333333333,0,0.7964,0.30425,-0.2057,-0.39264,0,-0.1027,0.368266666666667,0,-0.1027,0.183766666666667,0,0,0,-0.04175,0.3818,0,-0.0396,0.5267,0.0249142857142857,0,0,0,-0.04745,0,0,0.09815,0,0,0.3612,0,0.491,0.4939,0,0,0,0,0.3612,0,0.6597,0
"62","g3wO399ntmjTH8ijjYQrbA",0.323116346153846,-0.0260322222222222,0.232797916666667,0.487308333333333,0.6249,0.3481,0.518304166666667,0,0,0.320175,0,-0.0479333333333333,0.4404,0.158916666666667,0.1593125,-0.0469666666666667,0.1516,0.2023,-0.1531,0.0111,-0.014275,0.2023,0.0697666666666667,0.383966666666667,0.288666666666667,0.1609,0.36046,0.312416666666667,0,0.5719,0.2097,0.753866666666667,0.5719,0.4404,0.350203125,0.230283333333333,0,0.4404,0.4939,0.40429246031746,0.3182,0,0.2263,-0.366157142857143,-0.2023,-0.394466666666667,0.06275,0.50065,-0.2975,0,-0.222833333333333,0,0.401766666666667,0.0604333333333333,0.216844444444444,0.2957,-0.593433333333333,-0.2294625,0,0.244618181818182,0.163088461538462,-0.0639666666666667,0.259037719298246,0.447223529411765,0,0,0,0.7952,0.222916666666667,0,0.37512,0.51764,0.19345,-0.1422,-0.0605,0.5106,0.191269047619048,0.411425,0.0498,0.252614285714286,0.3612,0.1333,-0.0348,0.4132,0.4714,0.432291666666667,0.131233333333333,0.1056,0.202609848484849,0.128833333333333,0.3612,0.33755,0.11905,0,0.2301,0.00946315789473684,0,-0.296,0,0.3724,0.42705,0.572366666666667,0.468357142857143,0,0.6249,0,0,0,0.486075,0
"63","GA82Hdfv2me7IYm4ojbzcg",0.213955692883895,-0.0830454545454545,0.148898768115942,0.4806,0,0.305083333333333,0.5209,0.5719,-0.54775,0.2263,0,0,0,0.2141375,-0.16955,-0.4767,0.22957,0.383433333333333,0,0.511725,0,-0.0199,0.79045,0.6044,-0.1231,-0.16635,-0.2263,0.8316,0,0.6649,-0.09886,0,0.5719,0,0.04795,0.19405,0,0.234225,0,0.251262222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.10705,-0.263066666666667,0.8885,0,-0.5488,-0.3506,0.5719,0.0300333333333333,0.122808333333333,-0.5423,0.4512,0.54177,0,0.23628125,0,0.6808,0.069525,0,0,0.05408125,0.384666666666667,0,-0.555438888888889,-0.2732,0.116054545454545,0.241933333333333,-0.00355,0.248085714285714,0.544158333333333,0,0.09118,0.393,0.27188,0.116285714285714,0.224371428571429,0,0.324419333333333,0,0.3612,0,-0.5423,-0.3804,0.314525,-0.04445,-0.179533333333333,-0.152333333333333,0.444266666666667,0,0.3612,-0.4019,0,0,0,0,0,0.24835,0.5735,0
"64","Gi8LtXjz0bcIEKWjfsefmA",0.16368185483871,-0.0443548387096774,0.0826405498281787,0.44022,0,0.1729125,0.263739285714286,-0.3612,0.4215,0.194383333333333,-0.34,-0.0339666666666667,0.4215,-0.02295,-0.159266666666667,-0.4019,0.0508666666666667,0.3489,-0.1695,0.2732,0.5423,-0.4404,0.34943,0,0.4871,0,0.497333333333333,0.311833333333333,-0.4487,0.5719,0.0902,0.3612,0.4211,0.119266666666667,-0.0592205882352941,0.1817125,0.3793,0.4939,0,0.3072,0,0,0,-0.355975,0,0.3321,0.4382,0.27115,0,0,-0.3612,0,0.3991,-0.470966666666667,0.1775,0,0,-0.323871428571429,0,0.046146875,0.105835714285714,-0.07505,0.103866666666667,0.587771428571429,0,0.204175,0,0.5062,-0.0216875,0,0.176325,-0.0248177083333333,0.42115,-0.348305,-0.31769,0.21155,-0.00122999999999998,-0.09055,0,0.087695,-0.39534,0,0.0546,0.342633333333333,0.253766666666667,0.45005,0.0545166666666667,0.4939,0.0870475,0,0,0.4939,0.5719,0,0.20835,0.109278571428571,0,0.0772,0.1458,0,0.6249,0.3275,0,0.3612,0,0,-0.2263,0,0.688733333333333,0
"65","glT-umP_Yr9ZrxXZY-7BmQ",0.324214130434783,0.346016666666667,0.210195652173913,0.590375,0,0.44757,0.451925,0,0,0.318933333333333,0,0.03375,0.3612,0.24935,0.4646,0.5574,0.3182,0,-0.5574,0,0,-0.1027,0.2097,0,0.6369,0,0.0798166666666667,0.2023,0.2023,0.765,0,0,0.4215,0,0.4215,0.69225,0,0,0,0.449566666666667,0,0.6908,0,0,0,0,-0.2023,0,0,0,0,0.2732,0.5106,0,0.4019,0,0,0,0,0.531666666666667,0.3612,-0.5574,0.5106,0.6259,0,-0.8151,0,0,-0.5574,0,-0.8658,0.36265,-0.1779,-0.5947,0,0,0.14735,0,0.3612,-0.0174,0,0,-0.1779,0.4404,0.42115,0.5256,0.3715,0,0.19188,0,0,0,0,0,0,0.23785,0,0,0,0,0.45595,0,0.6369,0,0,0,0.48335,0,0.7579,0
"66","gu_cNRS3wJER2LRBx6y2ig",0.320983935742972,0.0474697368421053,0.196035122265122,0.365483333333333,-0.4404,0.473969230769231,0.409753333333333,0,0,0.527616666666667,0.3182,0.287385714285714,-0.2023,0.334345,0.31796875,0.0655,0.376275,0.161866666666667,-0.131166666666667,0.419316666666667,0.4215,0.6808,0.302733333333333,0.327273333333333,0.415266666666667,0.4019,0.244367647058824,-0.105266666666667,0.6808,0.592278571428571,0.41035,0.4496,0.206433333333333,0.4767,0.367001666666667,0.400945,-0.5574,0.24437,0,0.265219607843137,0,0,-0.4019,-0.4404,0,0.2516,-0.2914,0.5106,0,0,0.4404,0,-0.313766666666667,-0.132566666666667,0.305983333333333,0,0,0.1779,0.00692777777777777,0.155944736842105,0.169210416666667,-0.575533333333333,0.372289473684211,0.620855,0,0.380427777777778,0,0.4215,-0.0247714285714286,0,0.183025714285714,0.1824,0.7003,-0.384025,-0.4767,0.24735,0.0837546666666667,0.42859,0.00597499999999999,0.2056,0.4019,0.0511333333333333,0.154775,0.272166666666667,0.220971428571429,-0.1027,0.22132,0.283033333333333,0.273001388888889,0.8481,-0.4023,-0.16552,0.26025,0,0.7506,0.170123333333333,0.4939,-0.2263,0.2163,0.08895,0.5128,0.158,0.38519,0,0.6249,0,0.2924,-0.7096,0.50382,0
"67","GXtRqqm9jmmllVnvTQaLaw",0.316494897959184,0.0760557692307692,0.185297068965517,0.1423875,0,0.2342625,0.415454545454545,0.3612,0.3612,0.6908,0.468766666666667,0.49383,0,0.12835,-0.00894,0,0.13855,0.4404,0.2192,0.7269,-0.128,0.6249,0.52745,0.0772,0.268033333333333,-0.6486,0.2901,0.1695,0.4368,0,0,0,0.71945,0.396108333333333,0.47428,0.4144,0,0,0,0.302130158730159,0,0,0,-0.4404,0,0.5475,0,0,0,0,-0.4767,0,0.3225,0.200516666666667,0.47265,0,-0.19935,-0.354133333333333,-0.14515,0.2405125,0.1890125,0,0.406661111111111,0.566233333333333,0.4404,0.148241666666667,0,0.90075,-0.076425,0.2924,0.946,-0.00386111111111111,0.0382333333333333,0,-0.4767,0,0.0746444444444444,-0.4767,0.1804,-0.161416666666667,0.4588,0.23655,0.1500625,-0.0429,0.1616,0.3612,0.332358333333333,-0.37495,0.252523684210526,0.106066666666667,0,0,0.42115,0,0.393066666666667,0.07705,0,-0.296,0.0516,0.17715,0,0.6747,0.06365,0,0,0,0,0,0.5106,-0.06835
"68","GYcXkE8mXhGRJrKOqzbkEg",0.312847048611111,0.212252702702703,0.199871239316239,0.306189473684211,0.42255,0.2437625,0.341241666666667,0.0400666666666667,0.4571,0.42245,0.1677,0.306285714285714,0.438766666666667,0.422596428571429,-0.0511,-0.2263,0.292566666666667,0.4019,0.227525,0.340558333333333,0.4019,-0.0794125,0.81455,0.372666666666667,0.113485714285714,0.0891666666666667,0.369990909090909,0.399011111111111,-0.38635,0.588177777777778,0.515383333333333,0.0722,0.395633333333333,0.15955,0.393617,0.1410875,0.549733333333333,-0.296,-0.2023,0.340912601626016,0,0,0.4215,-0.4892,0,0.5029,0.6249,0,0,0,0.3182,0,0.53265,0.1511625,0.355228571428571,0.0498,0,-0.0774,-0.3612,0.144025,0.0412027777777778,-0.4717,0.441866666666667,0.457479166666667,0.4404,-0.4321,0,0,-0.0882625,0,0.380933333333333,0.303977777777778,-0.1346,-0.35742,0.015575,0,0.242455555555556,0.0516,0.2016,0.1903,0.3746,0.2544,0.5103,0.4019,-0.228442857142857,0.4019,0.3612,0,0.184672126436782,0.4404,0,-0.4847,-0.0374,0,0.568616666666667,0.2061,0.5994,0,0.562733333333333,0.1285,0.21636,0.47355,0.18484,-0.5574,0,0,0.073,-0.1779,0.62545,0.23955
"69","HA8Y2i15K2VSmp_ROIf1og",0.211740909090909,0.137058333333333,0.0969153846153846,0,0,0,0,0,0.4404,0,0,0,0,0.296,0,0,0,0,0,0,0,0,-0.0999,0,0,0,0.4404,0,0,0,0.023,0,0.4404,0,0,0,0,0,0,0.288583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58345,0,0,-0.148966666666667,0.10235,0,0.03122,-0.3818,0.56822,0.568533333333333,0,0,0,0,0,0,0,0,0,-0.4588,-0.4767,0,-0.407766666666667,0,0,0,0,0,0.0259,0,0,-0.38225,0.7178,0,0.3612,0,0,0,0,0,0,0,-0.4767,0,0,0,0.4939,0,0,0,0,0,0,0,0,0
"70","HaKhksuFqOkKNY2_AZvPuQ",0.251488505747126,0.08055,0.077275,0.5727,0,0.0981,0.424433333333333,0,0.17045,0.128733333333333,0.395,0.6483,0.1036,0.30796,0.02035,0,0.231075,0.25715,0,0,0,0.40145,0.126,-0.0489833333333333,0.20552,0.4939,0.192107142857143,0.5194,0,0.2738,0.572633333333333,0,0.11595,0.1799,0.0146833333333333,0.240766666666667,0,0.1531,0,0.381884615384615,0,0,0,0,0,0,0.3612,0,0,0,0,0,0.4019,0,0.4019,0,0,-0.227233333333333,0,0.1536375,0.0503333333333333,-0.5423,-0.28075,0.4211,0,0.4939,0,0,-0.028525,0,0,-0.00790999999999999,0,-0.54185,-0.5849,0,-0.1958375,0,0.4939,-0.15262,0,0.4215,0,0.11595,0.0106,0,0.226,0,0.4518,0.3612,0,0,0,-0.34,0,0.205114285714286,0,-0.2846,0,0,0.7269,0.7269,0.5406,0,0,0,0,0,0.6369,0
"71","Hhc8Ix8sygBjqFbiO1c1TQ",0.357330906148867,0.06345,0.19359395280236,0.4366,0,-0.0374,0.4566375,0,0,-0.4019,0,0,0.0516,0.369891666666667,0.0549,0.2023,0.356775,0.4923,0.5795,0,0.6249,0.120833333333333,0.6249,0.6369,0.41895,0.31665,0.4118,0.3182,0.6369,0.5719,0.53865,0,0.7964,0.3395,0.339333333333333,-0.1629,0,0.426266666666667,-0.1531,0.402009333333333,0,0,0.2975,-0.0738,0,-0.03455,0.01985,0,0,0,-0.4404,0,0.44015,-0.04453,0.5901,0,0,-0.02285,0.246016666666667,0.233233333333333,0.0135,0.06435,0.63695,0.41363,0,0.2611,0,0.7351,0.16814,0,0.46984,0.09105,0,-0.4757,-0.5095,0.7964,0.155592857142857,0,0.3182,0.07422,0,0,0.2523,0.431833333333333,-0.3437,0.135366666666667,0.317825,0.237166666666667,0.276188461538462,0.3182,-0.2755,0.2841,0,0,0.4588,-0.0670479166666667,0.1868,0,0.3612,0,0.33205,0,0.478083333333333,0,0,0,0,0,0,0.1877
"72","hIuJ4rtAhavMosZetcRL4g",0.166429465541491,-0.0786464102564103,-0.012036641221374,0.218125,0.465525,0.209027777777778,0.286816666666667,0.334633333333333,0,-0.0521166666666667,0.095525,0.0803833333333333,-0.00850000000000002,0.1077725,0.31255,0.2023,0.125409090909091,-0.24495,0.39388,0.4008,0.5742,0.47755,0.32565,0.147866666666667,-0.06633,0.10035,0.005875,0.2338,0.24612,0.676333333333333,0.192609375,0.062025,0.6249,0.11515,0.0462166666666667,-0.03424,0.3612,0.146733333333333,0.5267,0.218604166666667,0,0.172775,0.6908,-0.3799,0,-0.045525,0.43785,0.7506,0,0,-0.7003,0,0.00945000000000001,-0.133684615384615,0.222409523809524,0.08195,-0.533475,-0.390666666666667,0.1191,-0.124679166666667,0.0198854838709677,-0.0431194444444444,0.040752,0.326295652173913,0.4755,-0.120516666666667,0,-0.404766666666667,-0.0278113636363636,0,0.40764,0.00910793650793651,0.4019,-0.425191358024691,-0.552058333333333,0.5345,-0.0852875,-0.4555,-0.000550000000000002,-0.0617571428571429,0.178633333333333,-0.028675,-0.0141571428571429,-0.00504,0.0396071428571429,-0.0324666666666667,-0.03361,0.021,0.100480092592593,-0.01555,0,-0.34,-0.110275,0.46765,0.179277777777778,-0.0198758333333333,0,-0.296,0.1027,-0.10535,0.690366666666667,0.0535875,-0.5423,0,0,0,0,0,0.40823125,0
"73","ho0rwUdiR615Tk1FAb5FrQ",0.18354,-0.010265625,-0.0187207650273224,0.203466666666667,-0.5423,0.389714285714286,0.45487,0,0,0.416366666666667,0,0.3182,0.45505,0.0980833333333333,-0.09035,0,-0.5574,0.60375,-0.4063,0.28445,0,0,-0.1779,0,0.27155,0,0.2237,0.316775,-0.253725,0,0.47755,0,0,0.0828,0.200766666666667,-0.0542416666666667,0,0.3237,-0.0654333333333333,0.164528125,0,0,0,-0.3045,0,-0.0488,0,0,0,0,0,0,0,-0.0300333333333333,0.294125,0,0,-0.4139,0,0.0727409090909091,0.3010625,0.296,0.0410583333333333,0.0532,0,-0.099875,0,0.4215,0.010875,0,0,-0.02471,-0.7783,-0.402366666666667,-0.4767,-0.0298666666666667,0.00358333333333333,0.319833333333333,-0.4063,-0.191979166666667,0,-0.0488,-0.872,-0.4215,0.243683333333333,0,-0.08155,0,0.220898611111111,0,0,0.3182,-0.6705,0,-0.3612,-0.0176285714285714,0,-0.296,0.546233333333333,-0.296,0,0.3182,0.296,0,0,0,0,0,0.21215,0.0762
"74","hP9H_8lgsSFWSXFiABC6Kw",0.208422562893082,-0.0188194444444444,0.0759606666666667,0.54332,0.3612,0.05772,0.4991125,0,0,0.2472,-0.0772,0,0.52245,0.071525,0.151566666666667,0,0.00802499999999998,0.3182,0.261733333333333,0.6369,0.5267,0.44395,-0.151975,0.296433333333333,0.19855,0.06745,0.0331333333333333,0.05945,-0.0772,0.5719,0.2116,0.6369,0.2023,0.127933333333333,0.31305625,0.100216666666667,0.45505,0,0,0.180200666666667,0,0,0,-0.407785714285714,0,0.3612,0,0.34,0,0,0.3612,0,0.287775,-0.0997833333333333,0.396085714285714,0.4939,-0.5267,-0.34,-0.418025,0.0647875,-0.0238333333333333,-0.6648,0.146984523809524,0.57747,0,0.0861428571428571,0,0,-0.168814285714286,0,0.6298,0.000574242424242433,0.16885,-0.54624375,-0.36066,0,0.249757894736842,0.6369,0,0.00362500000000001,-0.305766666666667,0.2263,-0.00657142857142855,-0.060375,-0.0898125,0.170066666666667,0.3813,0.5008,0.0759475308641975,0.3612,0,0.5859,0.19495,-0.4404,0.22255,0.124735714285714,0,0,0.291266666666667,-0.11585,0.3245,0.239866666666667,0.3182,0,0,0,0,0,0.5996,0
"75","HrFWWWJCH-1qiyJ-gZwYgA",0.306025262054507,0.143864705882353,0.212085416666667,0.222619047619048,0.4939,0.0332071428571429,0.405291666666667,0.1298,-0.28575,-0.03485,0.25955,0.3818,0.8903,0.184791666666667,0.46137,0.5194,0.52086,0,0.3304,0,0,0.2023,0.325066666666667,0.397375,-0.06175,-0.0384333333333333,0.0529571428571429,0.4404,-0.4404,0.6223,-0.0410333333333333,0,0.73455,0.352,0.306670238095238,0.5656,0.255275,0.31144,0,0.363813565891473,0,0.4019,-0.1027,-0.490833333333333,0,0.217633333333333,0.5106,-0.4588,0,0,0.4767,0,-0.423866666666667,0.30405,0.416275,0.5994,0,-0.34,-0.158,0.203471052631579,0.135090625,-0.4559875,0.370052173913043,0.463172,0.6808,0.0199214285714286,0,0,0.160658333333333,0,0.39206,0.168659090909091,0,-0.37892,-0.102625,0.34385,0.115033333333333,0.4803,0.4638,0.33815,0.0440666666666667,0.1935,-0.236375,-0.03485,0.45955,0.247375,0.384842857142857,-0.4019,0.138308,0.0497833333333333,0,0,0.0229714285714286,0,0.662233333333333,0.1433625,0,0,-0.1027,0.0396,0.404525,0.25935,0.6249,0,0,0,-0.4019,-0.2263,0.390408333333333,0
"76","i22sFqfNO1p1bBEjXmRHOA",0.108307843137255,-0.1524,0.020553488372093,0.4215,0,0.52795,0.4653,0,0,-0.3182,-0.3182,0,0,-0.1712,0.1807,0,0,0.0109,0,0,0,0,0.6309,0,0.0682,0,0.42115,0,0,0.546183333333333,-0.09885,0,0,0,-0.108342857142857,0.4939,0,0.5994,0,0.0400192307692308,0,0,0,-0.598566666666667,0,-0.00593333333333334,0,0,0,0,-0.6369,0,0.0554666666666667,0.64515,-0.4215,0,0,-0.7184,0,-0.282031818181818,0.265475,-0.0426666666666667,0.132133333333333,0.4939,0,0,0,0,0.424366666666667,0,-0.2755,-0.4391,0.234,-0.4588,-0.351075,0,0.1947,0.3506,0,-0.590933333333333,0,0,0.2833,0.3182,-0.0611,0,-0.2755,0.02855,0.0612222222222222,0.3182,0,0,-0.2435,-0.25,0,-0.0822,0,0,0,0,0,0.2392,0,0,0,0,0,0,0,0.4215
"77","i2GeAZUceFBR6ERfQl8IwQ",0.14885,0.044416,-0.00330753968253968,0.2143,0,0,0.3182,0,-0.34,0,0,0.056625,-0.2263,0.19095,0,0,0.5429,-0.34,-0.46655,0,0,0,0.142,0,0.42515,0,-0.102483333333333,-0.2407,0,0.5719,0.285283333333333,0.3612,0,0.246566666666667,0.18565,-0.07625,-0.296,0.0878,0,0.304316666666667,0,0.7517,0,-0.27155,0,0,0.4939,0,0,0,-0.4404,0,0.108425,0.0655,0.4019,0,0,-0.34,-0.03328,0.0518222222222222,-0.030159375,-9.9999999999989e-05,0.4939,0.547016666666667,0,-0.36005,0,0,-0.181533333333333,0,0.46715,-0.143566666666667,0.6908,-0.4588,-0.4767,0.7579,-0.046065625,0.4019,0.292333333333333,0.457533333333333,0,0,-0.0930666666666666,-0.3875,0.12925,-0.007,0.1683,0.00945000000000001,-0.26115,0.29375,0,-0.4019,0,0,-0.6249,-0.215333333333333,0,-0.296,0,0,0.2263,0,0.2023,0,0,0,0,0,0.2263,0
"78","i7tb3bqd-JXlhTNiPsNO5g",0.266908076923077,0.0529616666666667,0.189428813559322,0.0738666666666667,0,0.37060625,0.38194,0.7425,0,0.3182,0,0,0.3182,-0.02345,0.26995,0,0.6239,-0.1027,0,0.0772,0,0.0772,-0.5423,0,-0.1779,0.30195,0.16885,0.3612,-0.1027,0.8176,0.27695,0,0.4019,0,0.2437,0.16445,0.3612,0,-0.296,0.313811111111111,0,0.5106,0,-0.51321,0,0,0,0,0,0,-0.2755,0.1531,0.54665,0.271066666666667,0.245846153846154,0,-0.565666666666667,0,0.3612,0.0694181818181818,0.185092857142857,0.6712,0.414214285714286,0.525709090909091,0.7269,0,0,0.7184,0.36902,0,0.4404,-0.05386,0.025,-0.48415,-0.3878,0,0.15365,0,0.0447666666666667,0.118725,0.7425,0,0,0.3612,0.22035,-0.4767,-0.09288,0,0.169877272727273,0,-0.0191,0.3612,0,0,-0.235,0.26124,0,-0.296,0,0,0.4939,0.5994,0.4404,0,0,0,0,0,0,-0.1094
