0,1,2,3
0.0,0.332,0.668,0.4549
0.0,0.483,0.517,0.5777
0.0,0.204,0.796,0.3182
0.0,0.0,1.0,0.0
0.268,0.0,0.732,-0.296
0.0,0.0,1.0,0.0
0.0,0.348,0.652,0.1531
0.213,0.0,0.787,-0.2263
0.0,0.0,1.0,0.0
0.219,0.0,0.781,-0.1027
0.0,0.195,0.805,0.4404
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.173,0.418,0.408,0.34
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.143,0.857,0.3612
0.306,0.0,0.694,-0.296
0.0,0.0,1.0,0.0
0.216,0.0,0.784,-0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.167,0.833,0.3818
0.0,0.42,0.58,0.4404
0.0,0.203,0.797,0.4215
0.0,0.441,0.559,0.743
0.0,0.516,0.484,0.8622
0.0,0.446,0.554,0.7531
0.0,0.147,0.853,0.2263
0.0,0.207,0.793,0.3291
0.072,0.289,0.638,0.7964
0.0,0.186,0.814,0.5302
0.306,0.0,0.694,-0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.423,0.0,0.577,-0.296
0.0,0.0,1.0,0.0
0.0,0.244,0.756,0.4404
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.128,0.872,0.296
0.0,0.434,0.566,0.3182
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.375,0.625,0.6369
0.0,0.625,0.375,0.6124
0.0,0.139,0.861,0.5499
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.153,0.0,0.847,-0.4019
0.0,0.306,0.694,0.5932
0.0,0.326,0.674,0.7003
0.0,0.389,0.611,0.6652
0.0,0.136,0.864,0.0258
0.365,0.0,0.635,-0.3182
0.0,0.211,0.789,0.34
0.216,0.0,0.784,-0.296
0.0,0.0,1.0,0.0
0.0,0.247,0.753,0.3182
0.205,0.0,0.795,-0.4767
0.0,0.506,0.494,0.6249
0.0,0.535,0.465,0.3182
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.425,0.575,0.5719
0.0,0.391,0.609,0.5927
0.237,0.0,0.763,-0.4767
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.688,0.0,0.312,-0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.251,0.749,0.5719
0.136,0.0,0.864,-0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.392,0.608,0.7783
0.0,0.227,0.773,0.6249
0.0,0.0,1.0,0.0
0.276,0.0,0.724,-0.395
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.455,0.545,0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.18,0.82,0.5106
0.0,0.296,0.704,0.6369
0.0,0.0,1.0,0.0
0.282,0.0,0.718,-0.2411
0.0,0.0,1.0,0.0
0.0,0.433,0.567,0.7269
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.733,0.267,0.7572
0.0,0.412,0.588,0.8271
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.42,0.58,0.4404
0.0,0.0,1.0,0.0
0.0,0.351,0.649,0.4023
0.0,0.0,1.0,0.0
0.169,0.215,0.615,0.1531
0.0,0.467,0.533,0.836
0.0,0.0,1.0,0.0
0.0,0.839,0.161,0.9081
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.483,0.517,0.5777
0.0,0.371,0.629,0.7574
0.097,0.0,0.903,-0.4585
0.0,0.0,1.0,0.0
0.0,0.284,0.716,0.5542
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.175,0.825,0.7344
0.0,0.11,0.89,0.1531
0.0,0.577,0.423,0.6249
0.0,0.0,1.0,0.0
0.0,0.247,0.753,0.5574
0.0,0.143,0.857,0.25
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.084,0.118,0.798,0.2023
0.0,0.577,0.423,0.6249
0.0,0.268,0.732,0.5095
0.212,0.0,0.788,-0.5423
0.097,0.0,0.903,-0.1027
0.0,0.0,1.0,0.0
0.0,0.109,0.891,0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.174,0.0,0.826,-0.2263
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.091,0.909,0.1531
0.116,0.0,0.884,-0.1779
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.185,0.0,0.815,-0.5106
0.0,0.149,0.851,0.4215
0.296,0.0,0.704,-0.2732
0.0,0.305,0.695,0.3885
0.243,0.0,0.757,-0.2315
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.5,0.5,0.6115
0.149,0.133,0.718,-0.0772
0.0,0.0,1.0,0.0
0.172,0.0,0.828,-0.4019
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.216,0.0,0.784,-0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.294,0.0,0.706,-0.3597
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.207,0.793,0.144
0.0,0.238,0.762,0.144
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.33,0.67,0.7492
0.0,0.0,1.0,0.0
0.151,0.0,0.849,-0.1531
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.464,0.536,0.6369
0.0,0.32,0.68,0.5106
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.333,0.0,0.667,-0.3597
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.494,0.506,0.5994
0.0,0.67,0.33,0.7269
0.0,0.455,0.545,0.3612
0.113,0.123,0.764,0.0286
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.787,0.213,0.5719
0.28,0.0,0.72,-0.5423
0.199,0.0,0.801,-0.7346
0.0,0.205,0.795,0.631
0.0,0.296,0.704,0.6369
0.273,0.0,0.727,-0.3875
0.0,0.0,1.0,0.0
0.0,0.552,0.448,0.5719
0.0,0.492,0.508,0.4404
0.0,0.612,0.388,0.6948
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.744,0.256,0.4404
0.0,0.744,0.256,0.4404
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.135,0.865,0.3919
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.189,0.0,0.811,-0.1027
0.688,0.0,0.312,-0.296
0.524,0.0,0.476,-0.296
0.0,0.208,0.792,0.2732
0.0,0.0,1.0,0.0
0.0,0.677,0.323,0.6369
0.0,0.406,0.594,0.6249
0.0,0.273,0.727,0.4588
0.142,0.148,0.71,0.0258
0.0,0.339,0.661,0.6249
0.0,0.259,0.741,0.6369
0.0,0.672,0.328,0.6249
0.0,0.0,1.0,0.0
0.0,0.492,0.508,0.4404
0.0,0.423,0.577,0.296
0.0,0.0,1.0,0.0
0.157,0.0,0.843,-0.0772
0.0,0.14,0.86,0.0772
0.375,0.0,0.625,-0.34
0.0,0.333,0.667,0.3612
0.0,0.138,0.862,0.1531
0.0,0.121,0.879,0.4404
0.0,0.0,1.0,0.0
0.0,0.097,0.903,0.1027
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.088,0.108,0.803,0.128
0.0,0.0,1.0,0.0
0.154,0.0,0.846,-0.4767
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.565,0.435,0.5994
0.0,0.344,0.656,0.6369
0.0,0.365,0.635,0.3182
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.552,0.448,0.5719
0.0,0.42,0.58,0.4404
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.444,0.556,0.4939
0.0,0.0,1.0,0.0
0.437,0.0,0.563,-0.4767
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.101,0.899,0.2263
0.0,0.492,0.508,0.4404
0.205,0.0,0.795,-0.5994
0.0,0.0,1.0,0.0
0.123,0.21,0.667,0.4019
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.804,0.196,0.6249
0.0,0.339,0.661,0.6249
0.0,0.0,1.0,0.0
0.0,0.263,0.737,0.3612
0.0,0.333,0.667,0.3612
0.18,0.0,0.82,-0.3875
0.0,0.0,1.0,0.0
0.0,0.112,0.888,0.3412
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.242,0.758,0.4939
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.226,0.0,0.774,-0.5859
0.0,0.42,0.58,0.4404
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.15,0.85,0.2755
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.119,0.881,0.3182
0.0,0.0,1.0,0.0
0.205,0.0,0.795,-0.5574
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.211,0.0,0.789,-0.1531
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.307,0.0,0.693,-0.4767
0.0,0.172,0.828,0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.128,0.0,0.872,-0.4215
0.0,0.087,0.913,0.3182
0.0,0.338,0.662,0.6249
0.0,0.225,0.775,0.4404
0.0,0.395,0.605,0.7076
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.322,0.0,0.678,-0.5859
0.0,0.672,0.328,0.6249
0.086,0.09,0.824,0.0243
0.0,0.162,0.838,0.4019
0.0,0.0,1.0,0.0
0.5,0.0,0.5,-0.4588
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.182,0.0,0.818,-0.4391
0.0,0.0,1.0,0.0
0.0,0.677,0.323,0.6369
0.104,0.0,0.896,-0.1027
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.196,0.0,0.804,-0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.358,0.0,0.642,-0.4404
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.239,0.0,0.761,-0.296
0.0,0.506,0.494,0.6249
0.114,0.193,0.693,0.5299
0.0,0.0,1.0,0.0
0.186,0.0,0.814,-0.1531
0.0,0.0,1.0,0.0
0.0,0.18,0.82,0.296
0.0,0.0,1.0,0.0
0.0,0.195,0.805,0.4404
0.0,0.151,0.849,0.4767
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.51,0.49,0.7351
0.0,0.604,0.396,0.7269
0.0,0.0,1.0,0.0
0.174,0.0,0.826,-0.2755
0.246,0.0,0.754,-0.2411
0.0,0.444,0.556,0.7506
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.341,0.659,0.4767
0.661,0.0,0.339,-0.8316
0.0,0.0,1.0,0.0
0.419,0.176,0.405,-0.4215
0.0,0.506,0.494,0.6249
0.177,0.0,0.823,-0.4215
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.444,0.556,0.4939
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.049,0.242,0.709,0.724
0.0,0.0,1.0,0.0
0.0,0.487,0.513,0.5859
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.26,0.0,0.74,-0.2755
0.0,0.0,1.0,0.0
0.0,0.278,0.722,0.6124
0.0,0.079,0.921,0.34
0.0,0.126,0.874,0.3182
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.152,0.848,0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.105,0.0,0.895,-0.2748
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.327,0.299,0.374,-0.0772
0.238,0.18,0.581,-0.25
0.118,0.188,0.694,0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.189,0.0,0.811,-0.4215
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.487,0.513,0.431
0.232,0.0,0.768,-0.2755
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.106,0.188,0.706,0.3865
0.0,0.263,0.737,0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.072,0.084,0.844,0.0869
0.128,0.0,0.872,-0.296
0.216,0.0,0.784,-0.296
0.0,0.0,1.0,0.0
0.143,0.0,0.857,-0.3621
0.0,0.0,1.0,0.0
0.0,0.293,0.707,0.4404
0.0,0.0,1.0,0.0
0.0,0.231,0.769,0.2732
0.0,0.0,1.0,0.0
0.0,0.468,0.532,0.659
0.0,0.0,1.0,0.0
0.344,0.0,0.656,-0.4847
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.186,0.814,0.1531
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.18,0.0,0.82,-0.296
0.0,0.0,1.0,0.0
0.583,0.0,0.417,-0.4215
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.516,0.484,0.4939
0.346,0.0,0.654,-0.5719
0.0,0.0,1.0,0.0
0.0,0.245,0.755,0.5023
0.298,0.229,0.473,-0.2212
0.0,0.0,1.0,0.0
0.0,0.299,0.701,0.7506
0.0,0.195,0.805,0.2924
0.0,0.348,0.652,0.4939
0.0,0.283,0.717,0.7717
0.0,0.315,0.685,0.3182
0.0,0.359,0.641,0.6808
0.0,0.492,0.508,0.4404
0.0,0.181,0.819,0.6486
0.0,0.474,0.526,0.2023
0.0,0.556,0.444,0.3612
0.0,0.3,0.7,0.4585
0.0,0.147,0.853,0.4215
0.31,0.0,0.69,-0.2023
0.459,0.0,0.541,-0.7783
0.0,0.148,0.852,0.3089
0.0,0.263,0.737,0.3612
0.0,0.42,0.58,0.4404
0.188,0.0,0.812,-0.5719
0.194,0.0,0.806,-0.3412
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.592,0.408,0.7003
0.636,0.0,0.364,-0.5423
0.167,0.0,0.833,-0.34
0.0,0.0,1.0,0.0
0.138,0.117,0.746,-0.0935
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.32,0.68,0.5106
0.0,0.136,0.864,0.5106
0.182,0.187,0.631,0.0247
0.0,0.0,1.0,0.0
0.0,0.333,0.667,0.3612
0.0,0.0,1.0,0.0
0.181,0.0,0.819,-0.347
0.0,0.0,1.0,0.0
0.0,0.328,0.672,0.5994
0.0,0.116,0.884,0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.423,0.0,0.577,-0.296
0.0,0.0,1.0,0.0
0.407,0.0,0.593,-0.5875
0.0,0.0,1.0,0.0
0.0,0.321,0.679,0.7964
0.0,0.452,0.548,0.5106
0.0,0.341,0.659,0.3804
0.0,0.0,1.0,0.0
0.206,0.0,0.794,-0.3818
0.0,0.677,0.323,0.6369
0.0,0.4,0.6,0.25
0.0,0.0,1.0,0.0
0.286,0.0,0.714,-0.3818
0.399,0.0,0.601,-0.2484
0.0,0.106,0.894,0.0772
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.481,0.519,0.5719
0.032,0.117,0.85,0.6369
0.0,0.209,0.791,0.4404
0.1,0.0,0.9,-0.0572
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.135,0.0,0.865,-0.1027
0.0,0.0,1.0,0.0
0.0,0.367,0.633,0.4404
0.0,0.0,1.0,0.0
0.0,0.624,0.376,0.8519
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.375,0.625,0.4588
0.0,0.0,1.0,0.0
0.0,0.434,0.566,0.3182
0.0,0.583,0.417,0.6369
0.0,0.0,1.0,0.0
0.0,0.552,0.448,0.5719
0.0,0.114,0.886,0.5574
0.0,0.0,1.0,0.0
0.0,0.375,0.625,0.4588
0.0,0.8,0.2,0.6115
0.0,0.75,0.25,0.7184
0.451,0.0,0.549,-0.6249
0.0,0.159,0.841,0.0828
0.0,0.231,0.769,0.4588
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.538,0.0,0.462,-0.7906
0.234,0.342,0.425,0.2547
0.0,0.0,1.0,0.0
0.101,0.0,0.899,-0.4215
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.244,0.0,0.756,-0.4404
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.4,0.6,0.25
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.272,0.728,0.4572
0.296,0.0,0.704,-0.2732
0.0,0.292,0.708,0.5106
0.355,0.0,0.645,-0.296
0.18,0.189,0.631,0.0516
0.0,0.0,1.0,0.0
0.0,0.188,0.812,0.6249
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.316,0.684,0.5719
0.0,0.481,0.519,0.5719
0.0,0.363,0.637,0.6115
0.0,0.0,1.0,0.0
0.0,0.367,0.633,0.4404
0.0,0.554,0.446,0.357
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.352,0.0,0.648,-0.5859
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.31,0.69,0.4019
0.0,0.414,0.586,0.7943
0.0,0.0,1.0,0.0
0.153,0.0,0.847,-0.4019
0.0,0.225,0.775,0.4404
0.304,0.0,0.696,-0.5423
0.0,0.368,0.632,0.5413
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.346,0.654,0.5719
0.0,0.524,0.476,0.296
0.0,0.696,0.304,0.783
0.0,0.136,0.864,0.296
0.0,0.3,0.7,0.4576
0.0,0.364,0.636,0.8832
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.161,0.0,0.839,-0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.773,0.0,0.227,-0.5267
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.412,0.0,0.588,-0.4215
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.108,0.153,0.739,0.2023
0.0,0.39,0.61,0.4939
0.0,0.0,1.0,0.0
0.0,0.808,0.192,0.6369
0.333,0.0,0.667,-0.4588
0.0,0.314,0.686,0.4939
0.0,0.223,0.777,0.3182
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.238,0.762,0.3612
0.0,0.348,0.652,0.1531
0.0,0.684,0.316,0.7579
0.0,0.434,0.566,0.3182
0.0,0.367,0.633,0.4404
0.0,0.787,0.213,0.5719
0.261,0.371,0.368,0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.168,0.067,0.765,-0.47
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.232,0.0,0.768,-0.2755
0.311,0.338,0.351,0.0772
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.367,0.633,0.4404
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.744,0.256,0.4404
0.0,0.0,1.0,0.0
0.154,0.0,0.846,-0.4417
0.0,0.0,1.0,0.0
0.305,0.151,0.544,-0.3729
0.0,0.0,1.0,0.0
0.0,0.294,0.706,0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.58,0.42,0.7845
0.0,0.559,0.441,0.5859
0.0,0.281,0.719,0.5994
0.0,0.0,1.0,0.0
0.0,0.512,0.488,0.6369
0.0,0.344,0.656,0.2732
0.0,0.697,0.303,0.3182
0.0,0.493,0.507,0.7783
0.0,0.2,0.8,0.3612
0.0,0.744,0.256,0.4404
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.622,0.378,0.7125
0.0,0.205,0.795,0.2023
0.467,0.0,0.533,-0.5423
0.0,0.0,1.0,0.0
0.147,0.115,0.737,-0.1779
0.0,0.0,1.0,0.0
