0,1,2,3
0.0,0.268,0.732,0.5267
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.294,0.706,0.3612
0.0,0.0,1.0,0.0
0.0,0.494,0.506,0.5994
0.0,0.0,1.0,0.0
0.487,0.0,0.513,-0.5859
0.0,0.0,1.0,0.0
0.306,0.0,0.694,-0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.213,0.787,0.4019
0.294,0.0,0.706,-0.3612
0.18,0.0,0.82,-0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.315,0.0,0.685,-0.5574
0.125,0.161,0.714,0.1027
0.259,0.0,0.741,-0.1027
0.0,0.352,0.648,0.4215
0.167,0.0,0.833,-0.1027
0.383,0.0,0.617,-0.4767
0.0,0.0,1.0,0.0
0.165,0.158,0.677,-0.0258
0.0,0.0,1.0,0.0
0.0,0.156,0.844,0.0762
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.315,0.0,0.685,-0.5574
0.125,0.161,0.714,0.1027
0.259,0.0,0.741,-0.1027
0.0,0.352,0.648,0.4215
0.167,0.0,0.833,-0.1027
0.383,0.0,0.617,-0.4767
0.0,0.0,1.0,0.0
0.165,0.158,0.677,-0.0258
0.0,0.0,1.0,0.0
0.0,0.156,0.844,0.0762
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.434,0.566,0.3182
0.294,0.0,0.706,-0.1695
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.359,0.328,0.312,-0.1027
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.369,0.0,0.631,-0.6249
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.092,0.0,0.908,-0.0572
0.231,0.0,0.769,-0.4019
0.0,0.156,0.844,0.3612
0.0,0.0,1.0,0.0
0.0,0.492,0.508,0.4404
0.0,0.217,0.783,0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.196,0.0,0.804,-0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.478,0.522,0.6705
0.0,0.291,0.709,0.5719
0.0,0.242,0.758,0.4939
0.0,0.0,1.0,0.0
0.098,0.203,0.699,0.3612
0.28,0.0,0.72,-0.5423
0.0,0.106,0.894,0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.339,0.0,0.661,-0.6249
0.354,0.0,0.646,-0.5096
0.256,0.0,0.744,-0.5319
0.0,0.14,0.86,0.6908
0.0,0.31,0.69,0.4019
0.0,0.0,1.0,0.0
0.208,0.0,0.792,-0.2732
0.512,0.0,0.488,-0.2732
0.07,0.126,0.804,0.2732
0.0,0.315,0.685,0.5574
0.203,0.0,0.797,-0.4215
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.093,0.0,0.907,-0.0857
0.0,0.153,0.847,0.4019
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.278,0.722,0.4019
0.259,0.0,0.741,-0.5927
0.0,0.25,0.75,0.7184
0.0,0.333,0.667,0.4588
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.219,0.781,0.4754
0.0,0.231,0.769,0.4019
0.0,0.474,0.526,0.5574
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.33,0.67,0.7506
0.0,0.6,0.4,0.7184
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.161,0.839,0.2755
0.0,0.0,1.0,0.0
0.0,0.375,0.625,0.4939
0.0,0.0,1.0,0.0
0.0,0.381,0.619,0.5719
0.085,0.0,0.915,-0.0762
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.167,0.0,0.833,-0.34
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.136,0.0,0.864,-0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.778,0.0,0.222,-0.5423
0.485,0.0,0.515,-0.765
0.0,0.0,1.0,0.0
0.0,0.365,0.635,0.3182
0.0,0.0,1.0,0.0
0.0,0.787,0.213,0.5719
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.255,0.0,0.745,-0.6249
0.12,0.0,0.88,-0.4588
0.119,0.0,0.881,-0.5423
0.255,0.2,0.545,-0.1531
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.256,0.0,0.744,-0.4767
0.19,0.0,0.81,-0.6666
0.0,0.189,0.811,0.6369
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.262,0.0,0.738,-0.75
0.185,0.0,0.815,-0.6124
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.437,0.0,0.563,-0.4767
0.238,0.0,0.762,-0.6485
0.268,0.0,0.732,-0.4466
0.0,0.0,1.0,0.0
0.17,0.183,0.647,0.128
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.294,0.0,0.706,-0.7447
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.204,0.796,0.6249
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.095,0.0,0.905,-0.296
0.256,0.0,0.744,-0.4767
0.0,0.0,1.0,0.0
0.0,0.247,0.753,0.3875
0.0,0.0,1.0,0.0
0.0,0.375,0.625,0.6597
0.0,0.324,0.676,0.7351
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.535,0.465,0.3182
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.31,0.69,0.5574
0.0,0.0,1.0,0.0
0.332,0.124,0.545,-0.6369
0.0,0.209,0.791,0.4404
0.0,0.375,0.625,0.5574
0.0,0.0,1.0,0.0
0.0,0.649,0.351,0.5719
0.613,0.0,0.387,-0.6956
0.109,0.0,0.891,-0.0572
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.31,0.272,0.418,-0.1154
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.344,0.656,0.6369
0.095,0.0,0.905,-0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.249,0.751,0.6486
0.0,0.0,1.0,0.0
0.0,0.303,0.697,0.8126
0.0,0.172,0.828,0.3612
0.0,0.0,1.0,0.0
0.223,0.0,0.777,-0.6808
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.162,0.0,0.838,-0.5095
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.231,0.0,0.769,-0.4019
0.29,0.387,0.323,0.2263
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.278,0.0,0.722,-0.4019
0.0,0.156,0.844,0.5719
0.0,0.247,0.753,0.3182
0.0,0.0,1.0,0.0
0.326,0.0,0.674,-0.5256
0.0,0.552,0.448,0.5719
0.0,0.457,0.543,0.6369
0.146,0.186,0.669,0.1376
0.0,0.42,0.58,0.4404
0.0,0.0,1.0,0.0
0.253,0.0,0.747,-0.5267
0.0,0.0,1.0,0.0
0.5,0.0,0.5,-0.4588
0.0,0.0,1.0,0.0
0.0,0.14,0.86,0.0772
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.205,0.0,0.795,-0.3818
0.0,0.0,1.0,0.0
0.202,0.0,0.798,-0.5859
0.0,0.0,1.0,0.0
0.206,0.0,0.794,-0.3818
0.0,0.273,0.727,0.3343
0.0,0.492,0.508,0.4404
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.179,0.821,0.34
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.103,0.897,0.3182
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.132,0.868,0.4939
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.153,0.847,0.5023
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.337,0.255,0.408,-0.2023
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.296,0.0,0.704,-0.2732
0.0,0.0,1.0,0.0
0.256,0.11,0.634,-0.5499
0.379,0.0,0.621,-0.6705
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.263,0.737,0.3612
0.0,0.0,1.0,0.0
0.0,0.292,0.708,0.5106
0.383,0.0,0.617,-0.4767
0.0,0.231,0.769,0.5574
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.149,0.0,0.851,-0.1027
0.0,0.0,1.0,0.0
0.552,0.0,0.448,-0.5719
0.0,0.451,0.549,0.8126
0.0,0.0,1.0,0.0
0.0,0.318,0.682,0.6369
0.0,0.0,1.0,0.0
0.0,0.217,0.783,0.3612
0.231,0.0,0.769,-0.3412
0.379,0.0,0.621,-0.6705
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.42,0.58,0.7003
0.322,0.0,0.678,-0.5859
0.0,0.0,1.0,0.0
0.0,0.434,0.566,0.3182
0.0,0.324,0.676,0.7351
0.0,0.291,0.709,0.6249
0.296,0.0,0.704,-0.2732
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.569,0.431,0.765
0.0,0.0,1.0,0.0
0.241,0.0,0.759,-0.2263
0.304,0.0,0.696,-0.656
0.0,0.0,1.0,0.0
0.0,0.2,0.8,0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.301,0.699,0.5118
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.151,0.081,0.768,-0.3919
0.0,0.209,0.791,0.4404
0.035,0.0,0.965,-0.0772
0.0,0.577,0.423,0.6249
0.0,0.222,0.778,0.7717
0.198,0.0,0.802,-0.3559
0.0,0.214,0.786,0.4588
0.167,0.0,0.833,-0.5574
0.0,0.0,1.0,0.0
0.181,0.171,0.648,0.2023
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.371,0.629,0.7579
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.095,0.0,0.905,-0.2755
0.636,0.0,0.364,-0.5423
0.538,0.0,0.462,-0.5423
0.0,0.0,1.0,0.0
0.0,0.324,0.676,0.3384
0.0,0.346,0.654,0.5719
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.67,0.33,0.7269
0.0,0.0,1.0,0.0
0.238,0.0,0.762,-0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.41,0.174,0.417,-0.5267
0.061,0.279,0.66,0.743
0.0,0.0,1.0,0.0
0.097,0.0,0.903,-0.1027
0.073,0.0,0.927,-0.2263
0.0,0.152,0.848,0.3612
0.0,0.0,1.0,0.0
0.0,0.257,0.743,0.7635
0.268,0.0,0.732,-0.296
0.0,0.213,0.787,0.2263
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.196,0.0,0.804,-0.296
0.0,0.0,1.0,0.0
0.345,0.0,0.655,-0.2755
0.0,0.296,0.704,0.6369
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.643,0.357,0.6597
0.0,0.197,0.803,0.4927
0.0,0.27,0.73,0.5719
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.231,0.0,0.769,-0.4588
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.218,0.782,0.4201
0.508,0.0,0.492,-0.4767
0.0,0.0,1.0,0.0
0.119,0.07,0.811,-0.2263
0.0,0.098,0.902,0.3612
0.0,0.0,1.0,0.0
0.0,0.54,0.46,0.8126
0.0,0.0,1.0,0.0
0.0,0.121,0.879,0.4404
0.0,0.278,0.722,0.4019
0.0,0.0,1.0,0.0
0.0,0.364,0.636,0.7824
0.0,0.456,0.544,0.7717
0.0,0.161,0.839,0.3612
0.284,0.139,0.577,-0.4599
0.0,0.0,1.0,0.0
0.101,0.211,0.688,0.34
0.054,0.0,0.946,-0.0644
0.0,0.0,1.0,0.0
0.0,0.275,0.725,0.2263
0.0,0.429,0.571,0.4588
0.0,0.434,0.566,0.3182
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.112,0.0,0.888,-0.34
0.0,0.223,0.777,0.3182
0.23,0.0,0.77,-0.6207
0.2,0.0,0.8,-0.25
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.367,0.633,0.4404
0.0,0.0,1.0,0.0
0.0,0.299,0.701,0.3724
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.552,0.448,0.5719
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.39,0.61,0.4927
0.216,0.0,0.784,-0.296
0.0,0.0,1.0,0.0
0.0,0.265,0.735,0.5574
0.0,0.0,1.0,0.0
0.0,0.42,0.58,0.4404
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.429,0.0,0.571,-0.4588
0.0,0.385,0.615,0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.411,0.062,0.526,-0.8074
0.228,0.0,0.772,-0.7579
0.0,0.0,1.0,0.0
0.111,0.0,0.889,-0.5006
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.14,0.0,0.86,-0.3818
0.312,0.0,0.688,-0.6124
0.0,0.0,1.0,0.0
0.0,0.451,0.549,0.6249
0.0,0.577,0.423,0.6249
0.0,0.0,1.0,0.0
0.235,0.0,0.765,-0.5996
0.0,0.286,0.714,0.4939
0.152,0.0,0.848,-0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.154,0.147,0.699,-0.0232
0.0,0.0,1.0,0.0
0.065,0.0,0.935,-0.1027
0.0,0.0,1.0,0.0
0.0,0.139,0.861,0.4404
0.0,0.444,0.556,0.34
0.197,0.168,0.636,-0.128
0.0,0.157,0.843,0.0772
0.306,0.0,0.694,-0.296
0.095,0.0,0.905,-0.25
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.348,0.652,0.395
0.0,0.0,1.0,0.0
0.184,0.0,0.816,-0.4019
0.246,0.0,0.754,-0.7096
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.202,0.0,0.798,-0.5859
0.0,0.0,1.0,0.0
0.091,0.0,0.909,-0.4767
0.198,0.0,0.802,-0.7845
0.247,0.0,0.753,-0.6808
0.0,0.145,0.855,0.3391
0.162,0.0,0.838,-0.4767
0.0,0.0,1.0,0.0
0.0,0.155,0.845,0.5106
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.164,0.836,0.6888
0.0,0.0,1.0,0.0
0.0,0.333,0.667,0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.313,0.687,0.4767
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.408,0.592,0.7351
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.195,0.805,0.4404
0.0,0.367,0.633,0.4404
0.379,0.0,0.621,-0.6705
0.0,0.0,1.0,0.0
0.0,0.552,0.448,0.5719
0.194,0.0,0.806,-0.5927
0.0,0.061,0.939,0.128
0.341,0.0,0.659,-0.4767
0.244,0.0,0.756,-0.5499
0.0,0.0,1.0,0.0
0.346,0.0,0.654,-0.6486
0.0,0.0,1.0,0.0
0.0,0.485,0.515,0.765
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.237,0.0,0.763,-0.4767
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.196,0.804,0.296
0.058,0.0,0.942,-0.0572
0.123,0.087,0.791,-0.2263
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.63,0.37,0.5267
0.0,0.804,0.196,0.6249
0.0,0.307,0.693,0.4767
0.0,0.106,0.894,0.2263
0.0,0.0,1.0,0.0
0.0,0.602,0.398,0.8439
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.231,0.769,0.4019
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.197,0.0,0.803,-0.4019
0.0,0.0,1.0,0.0
0.333,0.0,0.667,-0.5423
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.208,0.0,0.792,-0.3875
0.098,0.0,0.902,-0.0772
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.31,0.69,0.7351
0.154,0.0,0.846,-0.25
0.0,0.483,0.517,0.5777
0.231,0.0,0.769,-0.4588
0.0,0.0,1.0,0.0
0.113,0.165,0.722,0.25
0.0,0.222,0.778,0.25
0.189,0.0,0.811,-0.2732
0.0,0.231,0.769,0.4019
0.16,0.273,0.567,0.2944
0.0,0.552,0.448,0.5719
0.0,0.0,1.0,0.0
0.0,0.787,0.213,0.5719
0.094,0.0,0.906,-0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.444,0.556,0.4927
0.259,0.0,0.741,-0.1027
0.377,0.131,0.492,-0.7193
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.197,0.0,0.803,-0.2411
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.206,0.0,0.794,-0.431
0.0,0.485,0.515,0.765
0.294,0.0,0.706,-0.3612
0.0,0.0,1.0,0.0
0.0,0.804,0.196,0.6249
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.688,0.0,0.312,-0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.123,0.877,0.2732
0.314,0.0,0.686,-0.6705
0.403,0.0,0.597,-0.4019
0.0,0.236,0.764,0.5719
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.516,0.484,0.4927
0.0,0.326,0.674,0.4404
0.235,0.0,0.765,-0.5574
0.0,0.128,0.872,0.296
0.0,0.565,0.435,0.8316
0.0,0.0,1.0,0.0
0.158,0.128,0.714,-0.1531
0.0,0.0,1.0,0.0
0.0,0.42,0.58,0.4404
0.0,0.085,0.915,0.0772
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.065,0.0,0.935,-0.1531
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.437,0.0,0.563,-0.4767
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.272,0.728,0.6682
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.778,0.0,0.222,-0.5423
0.0,0.0,1.0,0.0
0.0,0.394,0.606,0.7579
0.23,0.178,0.592,-0.2023
0.0,0.0,1.0,0.0
0.183,0.0,0.817,-0.5216
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.583,0.0,0.417,-0.7906
0.0,0.0,1.0,0.0
0.612,0.216,0.172,-0.6808
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.333,0.667,0.4588
0.0,0.416,0.584,0.431
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.167,0.0,0.833,-0.296
0.099,0.0,0.901,-0.296
0.0,0.0,1.0,0.0
0.16,0.0,0.84,-0.2263
0.192,0.397,0.411,0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.552,0.448,0.5719
0.0,0.0,1.0,0.0
0.0,0.455,0.545,0.3612
0.0,0.119,0.881,0.3182
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.31,0.0,0.69,-0.5574
0.59,0.0,0.41,-0.802
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.167,0.833,0.1027
0.0,0.0,1.0,0.0
0.0,0.366,0.634,0.6369
0.211,0.0,0.789,-0.4466
0.0,0.0,1.0,0.0
0.239,0.0,0.761,-0.296
0.0,0.0,1.0,0.0
0.128,0.0,0.872,-0.296
0.0,0.0,1.0,0.0
0.295,0.0,0.705,-0.4466
0.17,0.075,0.754,-0.3885
0.161,0.0,0.839,-0.3612
0.306,0.0,0.694,-0.296
0.0,0.173,0.827,0.3182
0.0,0.419,0.581,0.5574
0.0,0.0,1.0,0.0
0.0,0.126,0.874,0.0772
0.219,0.0,0.781,-0.4215
0.0,0.139,0.861,0.3089
0.202,0.0,0.798,-0.6486
0.0,0.0,1.0,0.0
0.268,0.0,0.732,-0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.223,0.0,0.777,-0.3182
0.0,0.0,1.0,0.0
0.211,0.143,0.645,-0.2263
0.0,0.367,0.633,0.4404
0.0,0.109,0.891,0.2944
0.0,0.196,0.804,0.5994
0.5,0.0,0.5,-0.6115
0.155,0.0,0.845,-0.4466
0.377,0.0,0.623,-0.6408
0.281,0.0,0.719,-0.5719
0.0,0.0,1.0,0.0
0.0,0.375,0.625,0.4588
0.117,0.0,0.883,-0.7351
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.451,0.549,0.8122
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.167,0.833,0.5574
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.144,0.856,0.4019
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.259,0.0,0.741,-0.5423
0.0,0.379,0.621,0.8464
0.0,0.0,1.0,0.0
0.0,0.67,0.33,0.7269
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.423,0.0,0.577,-0.296
0.139,0.0,0.861,-0.4404
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.148,0.852,0.6369
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.217,0.783,0.3612
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.688,0.0,0.312,-0.296
0.524,0.0,0.476,-0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.146,0.09,0.763,-0.2047
0.0,0.085,0.915,0.4019
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.153,0.0,0.847,-0.4019
0.192,0.0,0.808,-0.228
0.0,0.0,1.0,0.0
0.114,0.0,0.886,-0.2023
0.0,0.263,0.737,0.3612
0.0,0.369,0.631,0.6249
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.172,0.828,0.4404
0.0,0.0,1.0,0.0
0.215,0.0,0.785,-0.2315
0.055,0.109,0.836,0.3566
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.079,0.921,0.2263
0.161,0.06,0.78,-0.4939
0.084,0.0,0.916,-0.43
0.237,0.0,0.763,-0.4767
0.16,0.0,0.84,-0.5859
0.155,0.0,0.845,-0.296
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.069,0.0,0.931,-0.1027
0.062,0.0,0.938,-0.1027
0.124,0.239,0.637,0.4404
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.778,0.0,0.222,-0.5423
0.541,0.0,0.459,-0.7096
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.153,0.847,0.4019
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.205,0.795,0.4767
